author,img,intro,name,state,type,url 
紫映九霄,//bookcover.yuewen.com/qdbimg/349573/1010791128/150,“什么？居然是人人果实？坑爹呢！”“黄头发的，想娶我姐，先打赢我再说。”“雾忍，你是打算逗死我吗？这可真是条歹毒的计策。”搭乘着穿越者号列车，漩涡观月闯入了这波诡云谲的忍界之中，掀开了波澜壮阔的崭新篇,木叶之最强人类,连载中,衍生同人,//book.qidian.com/info/1010791128
凤凰烙印,//bookcover.yuewen.com/qdbimg/349573/1011066247/150,大学生林顿在玩某网游时因为一个意外，带着自己拥有圣光亲和体质的牧师号，以及坑爹的游戏系统，来到了剑与魔法，力量为尊的异世界。——然后重生到了一个乡下少年的身体上。“喂喂，从零开始我倒是可以接受...但,圣者降临,连载中,游戏异界,//book.qidian.com/info/1011066247
志鸟村,//bookcover.yuewen.com/qdbimg/349573/3347936/150,生物系研究僧出身的猥琐胖子杨锐，毕业后失业，阴差阳错熬成了补习学校的全能金牌讲师，一个跟头栽到了1982年，成了一名高大英俊的高考复读生，顺带装了满脑子书籍资料80年代的高考录取率很低？同学们，跟我学,重生之神级学霸,完本,都市生活,//book.qidian.com/info/3347936
冲天翼,//bookcover.yuewen.com/qdbimg/349573/1010490994/150,【最火爆热血爽文、日更万字】叶冷风，一个令国际佣兵界闻风丧胆的铁血狼王；一个为战友两肋插刀的钢骨硬汉，重回都市，却被身边女人认为是不思进取的废物……我本低调，逼我嚣张！狼王一怒，天下跪服！（书友QQ群,超神妖孽兵王,连载中,谍战特工,//book.qidian.com/info/1010490994
止天戈,//bookcover.yuewen.com/qdbimg/349573/1010991754/150,作为军迷的他在意外的回到了2009年，面对着熟悉的生活，面对新的机遇，他又该何去何从。重来一次，他又能创造出多少奇迹。作为军迷，他又该如何让军迷这个群体重新被大众所接受，改变其在世人眼里的那些负面形象,重燃热血年代,连载中,战争幻想,//book.qidian.com/info/1010991754
偷名,//bookcover.yuewen.com/qdbimg/349573/1009537208/150,如何利用怂逼系统走上人生巅峰？在线等，挺急的！还有，我的系统好像要上我……新书《宿主脑阔疼》已上传，欢迎光临。,神豪无极限,完本,异术超能,//book.qidian.com/info/1009537208
半伤不破,//bookcover.yuewen.com/qdbimg/349573/1005265111/150,一句话精简版：这是个中二病的作死冒险故事，你们能跟得上我的脑洞吗？——BY有节操的作者。原版简介：你有没有想过，NPC们是怎样看待自己的世界？哪怕所经历的一切都是设定好的数据，哪怕只要屏幕外的程序员错,勇敢者的世界,连载中,虚拟网游,//book.qidian.com/info/1005265111
明渐,//bookcover.yuewen.com/qdbimg/349573/1005781449/150,一个从天而降的《模拟人生》系统，包含了财产、地位、声望、伴侣、后代、寿命这六大要素，评判人一生所获得的综合成就，周鸣获得这个系统后，开始在不同的副本中，体验人生、改写人生、完美人生，获取海量成就点。于,都市模拟人生,完本,都市生活,//book.qidian.com/info/1005781449
习仁,//bookcover.yuewen.com/qdbimg/349573/1004150696/150,群众演员秦烨穿越平行世界，得到“大明星”系统。这个世界和地球的文化差异很大，没有了那些我们熟知的文学作品，音乐作品，影视作品。大明星系统里更是有许多神奇的功能：【大明星转盘】：可以抽到各种神奇的物品。,重生之我要做明星,连载中,娱乐明星,//book.qidian.com/info/1004150696
楚田,//bookcover.yuewen.com/qdbimg/349573/3143934/150,喝个小酒，打个小牌。不用打工，种点小田，不愁吃来，不愁穿，闲时跟人扯扯淡，修修炼，体内有个“五行泉”，妙用多多把钱赚。小农民，有野心，国外圈地有信心，开名车，住洋房，世界各地把名扬！,异能小农民,连载中,都市生活,//book.qidian.com/info/3143934
蝼蚁望天,//bookcover.yuewen.com/qdbimg/349573/1010276884/150,在中国，有这么一支部队。他们没有番号，没有档案，他们的一切都是空白的。他们被国家称之为最强兵器，被敌人称之为黑色闪电！而想要启动这最强兵器，则需要五位最高领导人的共同许可才可以。他们，永远不会被曝光！,狼牙兵王,连载中,军旅生涯,//book.qidian.com/info/1010276884
空痕鬼彻,//bookcover.yuewen.com/qdbimg/349573/1006905040/150,流浪骑士的小侍从，到对世界一无所知的穿越者，他披上斗篷，拿起法杖，在这个邪神笼罩的黑暗时代，行走在理智和疯狂的边缘，当起了外来的异乡人法师……书友群：维姆帕尔学院（六五四二零五九三八）,巫师自远方来,连载中,剑与魔法,//book.qidian.com/info/1006905040
姜梵,//bookcover.yuewen.com/qdbimg/349573/1011499425/150,穿越成了刘禅，一开始就来了一场惊心动魄之旅，被赵云带着在长坂坡来了个七进七出。今生我为刘阿斗，还要不要人扶了？刘禅慢慢发现他走的还是挺稳的，貌似他的便宜老子刘备，二叔关羽，三叔张飞这些才是需要人扶的。,三国之大汉崛起,连载中,秦汉三国,//book.qidian.com/info/1011499425
府天,//bookcover.yuewen.com/qdbimg/349573/1005055868/150,一场劫火之后，越千秋被草根出身，子孙满堂的越老太爷抱回了家。这个天下有世家，也有自以为清高正确的书生。这个天下有江湖，也有不甘仰朝廷鼻息的门派。儒以文乱法，侠以武犯禁。纷争和精彩并存，机遇和风险同在。,公子千秋,连载中,架空历史,//book.qidian.com/info/1005055868
倾世大鹏,//bookcover.yuewen.com/qdbimg/349573/1011080050/150,一切轮回的开端，既是从零开始的选拔，也是生与死的竞争，铁与血之间的较量。（PS：已完本三百二十万字长篇《无限之开荒者》，从未断更，人品保证，请放心收藏。）书友交流群：19512950喜欢本书的大大，没,轮回开端,连载中,幻想修仙,//book.qidian.com/info/1011080050
七七家d猫猫,//bookcover.yuewen.com/qdbimg/349573/1005261033/150,他到底是聚光灯下的天才，还是二道幕后的疯子？特别鸣谢“茶叶图铺”制作的封面。,大戏骨,连载中,娱乐明星,//book.qidian.com/info/1005261033
狂翻的咸鱼2,//bookcover.yuewen.com/qdbimg/349573/1004897709/150,守护自己世界的英雄们，在顶着炮火付出无数牺牲之后，千辛万苦冲破灵魂奴隶军团与召唤使魔军团的双重防御，他们终于成功来到巫塔之上黑巫师的面前。然而，红袍巫师面对冲上来的英雄们微微一笑，伸手入衣内，抽出两柄,黑巫师朱鹏,连载中,黑暗幻想,//book.qidian.com/info/1004897709
大日浴东海,//bookcover.yuewen.com/qdbimg/349573/1005032527/150,命运天定？不，它只是随着指尖起舞的精灵。悲伤的无奈，心灵的挣扎，黑暗的未来，看不到光明的希望，得与失之间的恐惧，都会随着黎明降落的星辰，让宿命丑陋的轨迹，划过优美的弧线！当坐在王座之上，左手掌控命运，,造化之主,连载中,东方玄幻,//book.qidian.com/info/1005032527
火洞,//bookcover.yuewen.com/qdbimg/349573/1010903770/150,卢子信有个万界黑科技聊天群，群员是诸天万界的科技大佬。托尼·史塔克：“群主女装，我就把这架马克二钢铁战衣发给你！”红后：“群主，要不要试验一下最新的T病毒？”终结者：“群主你的世界在哪里？我顺道毁灭一,万界黑科技聊天群,连载中,都市生活,//book.qidian.com/info/1010903770
玄雨,//bookcover.yuewen.com/qdbimg/349573/1003429156/150,浩渺大陆，奇珍长存，凶兽横行，武道成仙。有神山高耸万丈，有仙河九曲成弯，自古时以来大陆之上风云轮转，乱世动荡。少年张仲军，本应继承父亲爵位，却因天赋骤消，遭受陷害，垂死之际，乱入毒云瘴谷，结识一只古怪,独步天途,连载中,东方玄幻,//book.qidian.com/info/1003429156
愿心不变,//bookcover.yuewen.com/qdbimg/349573/1009346679/150,夜战、隐藏在人们沉睡的夜晚的系统争端。“恭喜您，获得SSS级能力。”系统的声音异常美妙只是方然...猛地把手里的魔导书往地上狠狠一摔！破口大骂！“我去你妹的库洛牌！老子tmd才不是魔法少女！”“说好的,都市夜战魔法少男,连载中,原生幻想,//book.qidian.com/info/1009346679
宝哥,//bookcover.yuewen.com/qdbimg/349573/3169795/150,"在娱乐圈混了十年的配角演员叶明带着未来的娱乐帝国系统回到九七年，那一年，二十二岁的叶明，二十三岁的苏有鹏，意气风发，青春无敌那一年，二十一岁的赵微,林心如，十六岁的范彬彬，稚气未脱。清淡如菊。共同汇聚",娱乐帝国系统,连载中,娱乐明星,//book.qidian.com/info/3169795
六划先生,//bookcover.yuewen.com/qdbimg/349573/1010779202/150,“兵者，国之利器，勇猛无匹，安邦守国，威震边疆，兵锋所指，所向无敌，冲锋陷阵，奋勇杀敌，披靡八荒六合，横扫四海九州，宇内无人敢为敌手，此乃勇士也！圣上封赐本将为天下第一勇士，尔等可愿与我驰骋沙场、纵横,懦弱的勇士,连载中,战争幻想,//book.qidian.com/info/1010779202
夜尽长,//bookcover.yuewen.com/qdbimg/349573/1010763267/150,生命工程专业的副教授，穿越至中世纪欧洲的异世界，利用现代生物化学技术，发现人类历史上早已灭绝的病毒、细菌、寄生虫，居然是异能力的来源。他挽救并整合了被俗世称为“异种”的人群，建立起横扫千军的异种骑士团,异种骑士团,连载中,史诗奇幻,//book.qidian.com/info/1010763267
猎魔猫,//bookcover.yuewen.com/qdbimg/349573/1010945706/150,地狱之内，三魔神带着四小弟缩到熔岩河的角落边瑟瑟发抖，在它们面前，无穷无尽的虫群分开了一条道路，一个身穿印花睡衣的家伙睡眼蓬松的走到他们面前。“嗯，不错，一觉睡醒，该搞定的都搞定了...那么接下来..,虫临暗黑,连载中,游戏异界,//book.qidian.com/info/1010945706
不想翻页,//bookcover.yuewen.com/qdbimg/349573/1010201379/150,前世他是游戏界第一战士，各大游戏排行榜第一。今生他是巫师世界的小战士，底层中的底层，连骑士都不是的炮灰。什么？大骑士不过只不过相当于巅峰巫师学徒？什么？骑士是贵族职业，战士才是平民的选择？去TM的巫师,巫师世界的战士,完本,剑与魔法,//book.qidian.com/info/1010201379
鹅是老五,//bookcover.yuewen.com/qdbimg/349573/2248950/150,"叶默蓦然清醒过来的时候，才发现周围的一切似乎都变了，美女师父也不见了。他也发现了自己成了被世家抛弃的弃子，被别人退婚的苦逼,还是被女人站在讲台上拿着他情书羞辱的对象......但是这些都不重要，最重要",最强弃少,完本,现代修真,//book.qidian.com/info/2248950
我喝大麦茶,//bookcover.yuewen.com/qdbimg/349573/1011203527/150,在尔虞我诈的大城市奋斗多年的程赫，带着萌娃回到他的家乡小山村，从此开启了一段奋斗在深山的传奇……,奶爸的田园生活,连载中,都市生活,//book.qidian.com/info/1011203527
紫叶罗兰,//bookcover.yuewen.com/qdbimg/349573/1009332252/150,一个穿越者，带着智能芯片来到了奇异的巫师世界。无尽辉煌无尽荣耀的上古巫师，栖居在冥河尽头掌管众生命运的冥河女神，来自混沌星界之外深渊的深渊十二魔神，无尽神秘的巫师之祖，原初的光，聚集了无数知识的无尽塔,巫师传奇之旅,连载中,剑与魔法,//book.qidian.com/info/1009332252
妖宣,//bookcover.yuewen.com/qdbimg/349573/1005062814/150,这是一个带着科技之心拜入炼器门的地球穿越小子，他炼器不用锤，不烧火，却每每能成功。他创造的器物都稀奇古怪、闻所未闻，有的被世人疯狂追求，有的却被弃之如敝。更重要的是，别人的坐骑是凶暴异兽，他的是摩托车,科技炼器师,连载中,异世大陆,//book.qidian.com/info/1005062814
朕有才,//bookcover.yuewen.com/qdbimg/349573/1009651294/150,每次看完火影之后都有一种淡淡的忧伤，就好像感怀自己逝去的青春一样……这本书讲的是一个大龄宅男重生成千手绳树，利用金手指精心布局，按照自己的心意改变整个忍界，弥补心中悲剧和遗憾的故事。,火影之神树降临,连载中,衍生同人,//book.qidian.com/info/1009651294
不喝茶的芋头,//bookcover.yuewen.com/qdbimg/349573/1010980743/150,穿越到异界啥都不会怎么办？看来只能干自己的老本行当老师了。我叫方白，有个系统，什么都会一点点。学生：老师，你会啥？方白：我啥不会。群号：555092812随时关注作者拖更的消息。,全能师尊,连载中,异世大陆,//book.qidian.com/info/1010980743
百里龙虾,//bookcover.yuewen.com/qdbimg/349573/3690449/150,【玄幻类收藏全网第一，千万收藏，百万追读，爆火爽文】苏家少主苏莫，觉醒出逆天武魂，却被认为是最低级的垃圾武魂，受尽屈辱……且看苏莫如何凭借着逆天武魂，一路崛起，一路逆袭……练奇功、得奇宝、闯绝地、战天,绝代神主,连载中,东方玄幻,//book.qidian.com/info/3690449
